338.67,8.84,29.50,84.00,631.77,-5.129938,119.481590,2020-09-03 17:43:12.427000,3F0D,end#
714.30,18.96,36.60,45.50,0.00,-5.135821,119.496063,2020-09-06 12:06:17.193000,C7CD,end#
651.04,19.88,37.20,45.40,0.00,-5.135077,119.496849,2020-09-06 12:06:31.258000,C7CD,end#
619.89,19.69,36.30,45.30,0.00,-5.134479,119.497192,2020-09-06 12:06:41.345000,C7CD,end#
619.89,17.72,36.50,45.90,22542.60,-5.133753,119.497459,2020-09-06 12:06:51.422000,C7CD,end#
646.17,17.50,36.50,47.40,0.00,-5.132683,119.497826,2020-09-06 12:07:05.501000,C7CD,end#
636.51,16.14,36.60,47.60,3332.38,-5.131993,119.498009,2020-09-06 12:07:15.574000,C7CD,end#
696.13,18.58,36.80,46.20,4877.83,-5.130240,119.498520,2020-09-06 12:07:40.716000,C7CD,end#
685.91,11.71,37.10,46.10,11065.98,-5.129447,119.498863,2020-09-06 12:07:50.790000,C7CD,end#
673.30,21.06,37.60,45.40,4643.17,-5.128683,119.499596,2020-09-06 12:08:02.857000,C7CD,end#
757.20,18.96,37.70,44.30,0.00,-5.128161,119.500374,2020-09-06 12:08:13.943000,C7CD,end#
1005.91,23.55,38.00,44.20,0.00,-5.127846,119.500854,2020-09-06 12:08:23.027000,C7CD,end#
706.47,17.24,37.70,43.30,0.00,-5.128038,119.500633,2020-09-06 12:08:33.093000,C7CD,end#
693.57,22.10,36.80,43.90,15554.94,-5.128701,119.499733,2020-09-06 12:08:46.168000,C7CD,end#
793.50,23.67,37.20,44.70,522.41,-5.129234,119.499161,2020-09-06 12:08:55.242000,C7CD,end#
793.50,22.84,nan,nan,3683.59,-5.130028,119.498718,2020-09-06 12:09:07.317000,C7CD,end#
743.59,20.80,37.90,44.90,141.70,-5.130803,119.498528,2020-09-06 12:09:16.394000,C7CD,end#
888.59,20.91,37.60,44.50,31069.20,-5.131768,119.498558,2020-09-06 12:09:31.469000,C7CD,end#
807.81,16.98,37.10,44.40,2160.18,-5.131896,119.499092,2020-09-06 12:09:40.544000,C7CD,end#
701.29,14.51,37.40,44.90,16607.31,-5.131900,119.499962,2020-09-06 12:09:54.630000,C7CD,end#
641.33,15.09,38.10,44.20,0.00,-5.131945,119.500290,2020-09-06 12:10:05.706000,C7CD,end#
504.45,12.43,37.10,44.10,0.00,-5.132025,119.500626,2020-09-06 12:10:11.780000,C7CD,end#
529.03,13.87,36.90,44.50,4128.45,-5.132206,119.501259,2020-09-06 12:10:22.852000,C7CD,end#
387.59,12.78,37.10,44.10,1116.14,-5.132568,119.502487,2020-09-06 12:10:36.928000,C7CD,end#
456.04,14.66,36.50,44.30,172847.97,-5.132568,119.502487,2020-09-06 12:10:36.991000,C7CD,end#
441.31,14.47,36.70,44.40,14173.15,-5.133345,119.504250,2020-09-06 12:11:00.068000,C7CD,end#
486.60,14.70,36.60,44.40,3536.99,-5.133789,119.505028,2020-09-06 12:11:11.154000,C7CD,end#
580.88,16.55,36.50,44.20,0.00,-5.134451,119.505768,2020-09-06 12:11:23.227000,C7CD,end#
685.91,17.99,36.80,44.70,9236.26,-5.134834,119.506134,2020-09-06 12:11:30.303000,C7CD,end#
655.93,19.39,37.00,44.60,124.02,-5.135366,119.506630,2020-09-06 12:11:40.376000,C7CD,end#
556.66,17.37,37.60,44.70,1282.58,-5.135846,119.507126,2020-09-06 12:11:55.450000,C7CD,end#
488.56,15.65,37.70,44.20,3152.35,-5.136075,119.507362,2020-09-06 12:12:01.531000,C7CD,end#
450.48,15.05,37.50,43.70,4831.95,-5.136743,119.508057,2020-09-06 12:12:16.616000,C7CD,end#
498.45,14.86,37.60,43.30,2395.11,-5.137170,119.508507,2020-09-06 12:12:25.702000,C7CD,end#
556.66,16.01,37.70,43.30,2675.39,-5.137282,119.509422,2020-09-06 12:12:39.786000,C7CD,end#
531.11,15.09,38.50,43.00,3553.50,-5.137302,119.510139,2020-09-06 12:12:52.862000,C7CD,end#
508.49,15.01,38.60,42.30,6745.75,-5.137302,119.510994,2020-09-06 12:13:04.938000,C7CD,end#
480.76,13.69,39.30,42.40,6222.60,-5.137296,119.511246,2020-09-06 12:13:07.013000,C7CD,end#
486.60,14.10,38.40,41.40,262.60,-5.137270,119.512810,2020-09-06 12:13:27.086000,C7CD,end#
452.33,13.80,38.80,41.70,1879.51,-5.137264,119.513184,2020-09-06 12:13:33.161000,C7CD,end#
397.59,12.36,39.00,41.00,1994.72,-5.137249,119.514290,2020-09-06 12:13:49.235000,C7CD,end#
508.49,15.65,39.00,41.20,20235.54,-5.137246,119.514969,2020-09-06 12:14:00.310000,C7CD,end#
369.76,13.14,38.40,41.10,53897.98,-5.137247,119.515045,2020-09-06 12:14:08.385000,C7CD,end#
297.63,11.98,38.10,40.90,6378.77,-5.137249,119.515068,2020-09-06 12:14:21.448000,C7CD,end#
214.36,19.20,35.60,50.60,3736.07,-5.152102,119.529495,2020-09-06 12:30:21.066000,C7CD,end#
324.23,24.61,35.50,49.80,8815.61,-5.152746,119.529984,2020-09-06 12:30:31.142000,C7CD,end#
366.59,18.40,35.80,48.90,513.28,-5.153545,119.530754,2020-09-06 12:30:44.218000,C7CD,end#
377.79,15.65,35.70,48.30,9966.96,-5.153953,119.531219,2020-09-06 12:30:52.291000,C7CD,end#
522.80,20.49,36.10,47.90,474.96,-5.154543,119.532028,2020-09-06 12:31:05.366000,C7CD,end#
494.48,17.72,37.00,47.00,6358.16,-5.155090,119.531960,2020-09-06 12:31:18.443000,C7CD,end#
428.73,16.51,36.50,46.20,2014.36,-5.155622,119.531761,2020-09-06 12:31:26.508000,C7CD,end#
307.24,14.13,36.80,46.70,24103.10,-5.156354,119.531563,2020-09-06 12:31:36.583000,C7CD,end#
428.73,16.38,36.30,46.90,687.57,-5.157307,119.531273,2020-09-06 12:31:50.659000,C7CD,end#
412.94,14.28,36.90,46.30,8294.26,-5.157744,119.530853,2020-09-06 12:31:58.723000,C7CD,end#
379.41,13.76,36.20,48.20,2474.10,-5.158599,119.530678,2020-09-06 12:32:09.800000,C7CD,end#
376.17,14.25,36.30,49.40,2020.30,-5.159784,119.530457,2020-09-06 12:32:24.874000,C7CD,end#
482.70,19.88,36.50,47.40,15194.83,-5.160567,119.530266,2020-09-06 12:32:34.960000,C7CD,end#
480.76,20.75,36.60,46.10,1844.47,-5.161717,119.530457,2020-09-06 12:32:50.037000,C7CD,end#
548.04,21.77,36.80,45.60,87082.32,-5.161760,119.530136,2020-09-06 12:32:59.111000,C7CD,end#
580.88,24.41,35.90,45.60,5465.01,-5.161395,119.529266,2020-09-06 12:33:12.186000,C7CD,end#
512.55,23.01,35.60,46.40,2627.83,-5.161365,119.528336,2020-09-06 12:33:23.263000,C7CD,end#
518.68,22.72,36.00,46.50,2292.47,-5.161452,119.527252,2020-09-06 12:33:35.335000,C7CD,end#
478.82,19.78,36.10,46.70,0.00,-5.161535,119.526436,2020-09-06 12:33:44.420000,C7CD,end#
539.53,23.55,36.00,46.40,366.75,-5.161609,119.525482,2020-09-06 12:33:55.496000,C7CD,end#
648.60,22.10,36.00,46.90,0.00,-5.161683,119.524712,2020-09-06 12:34:04.571000,C7CD,end#
663.33,19.83,35.70,49.90,7621.37,-5.161785,119.523636,2020-09-06 12:34:19.647000,C7CD,end#
531.11,17.15,35.90,47.80,17658.86,-5.161873,119.522667,2020-09-06 12:34:31.721000,C7CD,end#
561.00,0.87,35.90,46.40,3909.89,-5.161934,119.522102,2020-09-06 12:34:38.798000,C7CD,end#
678.32,16.55,35.50,48.20,4543.23,-5.161982,119.521217,2020-09-06 12:34:49.874000,C7CD,end#
574.20,14.78,35.50,48.70,0.00,-5.162095,119.520042,2020-09-06 12:35:04.941000,C7CD,end#
585.37,13.98,35.00,48.00,2227.63,-5.162175,119.519196,2020-09-06 12:35:14.017000,C7CD,end#
561.00,15.41,34.90,48.00,95.76,-5.162265,119.518120,2020-09-06 12:35:27.079000,C7CD,end#
594.43,17.41,35.10,48.40,0.00,-5.162349,119.517326,2020-09-06 12:35:38.155000,C7CD,end#
646.17,16.93,35.80,48.30,210.93,-5.162354,119.517258,2020-09-06 12:35:39.220000,C7CD,end#
541.65,14.78,35.50,47.60,5056.30,-5.162459,119.515915,2020-09-06 12:35:56.297000,C7CD,end#
612.86,15.57,35.10,48.50,12165.78,-5.162551,119.514702,2020-09-06 12:36:11.375000,C7CD,end#
675.81,14.06,35.20,47.40,3616.65,-5.162594,119.514114,2020-09-06 12:36:18.453000,C7CD,end#
714.30,17.02,35.40,46.70,1658.95,-5.162745,119.512878,2020-09-06 12:36:34.529000,C7CD,end#
743.59,19.01,35.90,46.80,1118.32,-5.162836,119.512184,2020-09-06 12:36:43.605000,C7CD,end#
749.01,20.54,35.70,45.90,0.00,-5.162766,119.511169,2020-09-06 12:36:56.681000,C7CD,end#
724.85,19.83,35.50,45.70,1649.53,-5.162685,119.510689,2020-09-06 12:37:02.748000,C7CD,end#
793.50,20.39,35.00,45.50,5570.35,-5.162756,119.510239,2020-09-06 12:37:11.816000,C7CD,end#
779.38,19.10,35.30,46.90,23803.35,-5.163482,119.508911,2020-09-06 12:37:26.881000,C7CD,end#
673.30,19.10,35.00,46.90,4401.56,-5.163989,119.508049,2020-09-06 12:37:38.956000,C7CD,end#
888.59,22.27,34.90,47.20,308.34,-5.163877,119.507385,2020-09-06 12:37:50.034000,C7CD,end#
891.70,18.77,34.50,47.90,3192.81,-5.163513,119.506668,2020-09-06 12:38:02.110000,C7CD,end#
653.48,17.41,35.20,48.00,180.91,-5.163119,119.505936,2020-09-06 12:38:13.187000,C7CD,end#
904.21,16.93,34.80,47.20,3720.70,-5.162716,119.505219,2020-09-06 12:38:24.263000,C7CD,end#
965.54,24.93,35.20,47.10,2367.28,-5.162457,119.504562,2020-09-06 12:38:35.328000,C7CD,end#
995.70,31.79,35.60,47.40,480.32,-5.162560,119.504082,2020-09-06 12:38:46.403000,C7CD,end#
854.96,36.54,36.10,47.20,16827.32,-5.162608,119.503960,2020-09-06 12:38:50.471000,C7CD,end#
706.47,25.52,36.20,46.10,6807.47,-5.162857,119.503326,2020-09-06 12:39:05.554000,C7CD,end#
828.18,35.52,36.60,46.00,10904.25,-5.162943,119.502731,2020-09-06 12:39:20.632000,C7CD,end#
864.03,30.97,36.60,46.10,8588.68,-5.162884,119.502167,2020-09-06 12:39:31.710000,C7CD,end#
793.50,22.61,37.30,45.80,0.00,-5.162809,119.501678,2020-09-06 12:39:43.785000,C7CD,end#
601.29,19.78,36.60,44.50,1803.78,-5.162704,119.501076,2020-09-06 12:39:53.850000,C7CD,end#
663.33,21.22,37.30,44.50,3639.76,-5.162526,119.500443,2020-09-06 12:40:05.924000,C7CD,end#
746.30,19.93,37.90,44.60,7919.98,-5.162471,119.500237,2020-09-06 12:40:14.988000,C7CD,end#
423.41,14.40,38.60,44.20,0.00,-5.162372,119.499947,2020-09-06 12:40:26.056000,C7CD,end#
332.98,13.72,37.60,42.60,2258.20,-5.162344,119.499855,2020-09-06 12:40:28.131000,C7CD,end#
439.50,15.17,37.50,42.70,1830.95,-5.162057,119.498817,2020-09-06 12:40:47.201000,C7CD,end#
490.53,16.34,38.20,42.50,1664.24,-5.161889,119.498352,2020-09-06 12:41:00.278000,C7CD,end#
228.55,2.23,38.50,43.20,1059.14,-5.162025,119.498093,2020-09-06 12:41:07.344000,C7CD,end#
355.63,13.00,37.60,43.00,256.08,-5.162739,119.497452,2020-09-06 12:41:21.418000,C7CD,end#
346.44,9.19,36.90,43.40,0.00,-5.162930,119.497276,2020-09-06 12:41:25.496000,C7CD,end#
255.31,8.75,36.20,43.90,674.83,-5.163866,119.496712,2020-09-06 12:41:43.563000,C7CD,end#
480.76,16.38,36.40,45.10,13422.36,-5.164532,119.496437,2020-09-06 12:41:54.640000,C7CD,end#
541.65,15.53,37.20,44.80,3103.29,-5.165051,119.496307,2020-09-06 12:42:04.705000,C7CD,end#
457.91,13.58,37.20,43.90,70.70,-5.165362,119.496223,2020-09-06 12:42:10.781000,C7CD,end#
552.34,19.06,37.90,44.00,11604.41,-5.166224,119.495865,2020-09-06 12:42:28.850000,C7CD,end#
423.41,13.50,38.00,43.50,6127.48,-5.166609,119.495491,2020-09-06 12:42:38.913000,C7CD,end#
344.93,10.15,38.40,43.50,1282.79,-5.166868,119.495216,2020-09-06 12:42:46.978000,C7CD,end#
384.31,13.69,38.20,42.90,620.79,-5.167469,119.494637,2020-09-06 12:43:01.054000,C7CD,end#
510.51,18.58,38.30,42.70,1752.02,-5.167768,119.494347,2020-09-06 12:43:12.120000,C7CD,end#
382.67,14.66,39.30,42.10,0.00,-5.167787,119.494324,2020-09-06 12:43:22.187000,C7CD,end#
305.85,14.63,40.00,42.00,2548.19,-5.167807,119.494263,2020-09-06 12:43:34.250000,C7CD,end#
341.91,21.06,40.10,41.00,792.86,-5.167890,119.494202,2020-09-06 12:43:44.316000,C7CD,end#
260.19,15.01,40.30,40.50,5683.83,-5.168247,119.493874,2020-09-06 12:43:57.390000,C7CD,end#
190.85,12.36,39.90,40.50,0.00,-5.168567,119.493683,2020-09-06 12:44:04.464000,C7CD,end#
150.33,4.59,39.80,40.60,0.00,-5.169327,119.492661,2020-09-06 12:44:21.541000,C7CD,end#
165.70,11.44,38.60,40.80,7707.51,-5.169835,119.492073,2020-09-06 12:44:30.616000,C7CD,end#
179.36,13.18,38.60,42.00,1920.80,-5.170436,119.491287,2020-09-06 12:44:42.693000,C7CD,end#
374.56,16.59,38.60,41.20,3480.51,-5.170874,119.490860,2020-09-06 12:44:50.757000,C7CD,end#
262.65,5.69,38.70,42.30,10313.73,-5.171650,119.490524,2020-09-06 12:45:04.822000,C7CD,end#
174.72,10.51,38.30,42.20,139.99,-5.172038,119.490189,2020-09-06 12:45:11.899000,C7CD,end#
249.30,12.71,38.00,42.80,25459.97,-5.172797,119.489685,2020-09-06 12:45:23.972000,C7CD,end#
214.36,8.03,37.00,42.70,2831.63,-5.173633,119.489265,2020-09-06 12:45:37.038000,C7CD,end#
223.01,13.80,36.80,43.30,299369.41,-5.174238,119.488899,2020-09-06 12:45:49.123000,C7CD,end#
416.41,14.40,37.20,43.80,0.00,-5.174785,119.488510,2020-09-06 12:46:02.263000,C7CD,end#
351.01,13.14,36.90,43.70,679.94,-5.175559,119.488174,2020-09-06 12:46:21.338000,C7CD,end#
290.91,0.80,37.00,43.90,782.49,-5.175981,119.487999,2020-09-06 12:46:31.414000,C7CD,end#
242.24,11.17,37.50,44.40,326.78,-5.175981,119.487999,2020-09-06 12:46:31.478000,C7CD,end#
257.74,12.15,38.10,44.10,22120.34,-5.176939,119.487549,2020-09-06 12:46:55.546000,C7CD,end#
249.30,12.71,38.40,43.50,400.46,-5.177378,119.487167,2020-09-06 12:47:06.613000,C7CD,end#
276.51,14.10,38.80,43.20,144.34,-5.177659,119.486938,2020-09-06 12:47:15.679000,C7CD,end#
219.74,13.39,38.40,42.60,2859.58,-5.177639,119.486900,2020-09-06 12:47:24.753000,C7CD,end#
204.92,12.50,38.60,42.90,3412.25,-5.177307,119.487190,2020-09-06 12:47:36.830000,C7CD,end#
181.23,11.10,38.50,42.10,0.00,-5.176765,119.487595,2020-09-06 12:47:50.905000,C7CD,end#
215.43,6.82,38.80,42.00,7256.25,-5.176431,119.487755,2020-09-06 12:47:59.981000,C7CD,end#
199.81,12.54,38.30,42.00,11887.77,-5.176277,119.487823,2020-09-06 12:48:03.048000,C7CD,end#
262.65,15.73,37.90,41.60,8202.01,-5.175703,119.488029,2020-09-06 12:48:19.124000,C7CD,end#
281.69,16.30,37.70,41.40,5234.78,-5.175271,119.488235,2020-09-06 12:48:33.201000,C7CD,end#
275.23,19.10,38.30,41.60,5317.58,-5.174814,119.488441,2020-09-06 12:48:44.286000,C7CD,end#
315.65,16.38,38.10,42.10,14619.13,-5.174514,119.488632,2020-09-06 12:48:51.361000,C7CD,end#
233.05,13.72,37.90,42.60,5043.10,-5.174479,119.488663,2020-09-06 12:49:08.428000,C7CD,end#
193.80,12.64,38.10,42.50,3228.42,-5.174476,119.488663,2020-09-06 12:49:14.490000,C7CD,end#
157.88,11.44,38.10,42.00,2213.19,-5.174465,119.488663,2020-09-06 12:49:30.557000,C7CD,end#
142.25,10.77,38.10,41.70,15345.00,-5.174473,119.488663,2020-09-06 12:49:41.614000,C7CD,end#
151.15,15.49,35.20,47.30,7078.45,-5.174479,119.488686,2020-09-06 12:56:07.046000,C7CD,end#
206.99,17.41,35.20,47.60,0.00,-5.174488,119.488716,2020-09-06 12:56:20.114000,C7CD,end#
181.23,14.40,36.10,48.00,1908.08,-5.174850,119.488495,2020-09-06 12:56:31.190000,C7CD,end#
209.08,15.05,36.70,47.20,1176.07,-5.175168,119.488358,2020-09-06 12:56:40.265000,C7CD,end#
257.74,19.10,36.50,46.90,6442.22,-5.175573,119.488167,2020-09-06 12:56:53.348000,C7CD,end#
298.99,20.24,36.40,46.90,7918.77,-5.176064,119.487968,2020-09-06 12:57:06.422000,C7CD,end#
277.80,16.98,36.70,46.90,2097.82,-5.176478,119.487808,2020-09-06 12:57:17.488000,C7CD,end#
290.91,16.09,36.80,46.10,4330.98,-5.176815,119.487633,2020-09-06 12:57:29.561000,C7CD,end#
243.40,14.74,36.90,45.20,3580.27,-5.177233,119.487320,2020-09-06 12:57:40.636000,C7CD,end#
377.79,20.91,37.30,45.60,6787.44,-5.177601,119.486984,2020-09-06 12:57:51.704000,C7CD,end#
340.41,22.44,37.70,45.40,795.60,-5.177743,119.486877,2020-09-06 12:57:59.781000,C7CD,end#
206.99,14.40,37.80,44.50,6146.45,-5.178009,119.486908,2020-09-06 12:58:08.856000,C7CD,end#
231.91,14.06,37.20,44.10,4423.40,-5.178854,119.487076,2020-09-06 12:58:23.921000,C7CD,end#
257.74,14.06,37.30,44.50,0.00,-5.179695,119.487259,2020-09-06 12:58:37.995000,C7CD,end#
358.74,18.49,37.70,44.40,15313.70,-5.179747,119.487267,2020-09-06 12:58:38.072000,C7CD,end#
257.74,14.94,38.20,43.60,2278.73,-5.179931,119.487305,2020-09-06 12:58:52.139000,C7CD,end#
203.89,13.58,38.40,43.40,0.00,-5.179447,119.487167,2020-09-06 12:59:08.216000,C7CD,end#
236.46,13.18,nan,nan,0.00,-5.178917,119.487053,2020-09-06 12:59:20.281000,C7CD,end#
176.56,11.54,39.10,41.60,7607.61,-5.178781,119.487259,2020-09-06 12:59:31.358000,C7CD,end#
165.70,10.74,38.30,41.20,7046.38,-5.178880,119.487762,2020-09-06 12:59:41.424000,C7CD,end#
159.60,10.41,38.40,41.50,4055.33,-5.179207,119.488510,2020-09-06 12:59:56.491000,C7CD,end#
168.37,10.48,38.70,41.90,9240.09,-5.179526,119.488869,2020-09-06 13:00:04.566000,C7CD,end#
151.15,10.64,39.10,41.60,6044.43,-5.179792,119.489182,2020-09-06 13:00:11.643000,C7CD,end#
162.19,9.99,39.40,41.90,0.00,-5.179489,119.489792,2020-09-06 13:00:27.720000,C7CD,end#
158.74,10.28,40.00,41.80,7335.31,-5.178985,119.490028,2020-09-06 13:00:40.796000,C7CD,end#
129.97,9.64,39.00,41.20,1885.46,-5.179541,119.489761,2020-09-06 13:01:02.935000,C7CD,end#
152.82,9.83,39.20,40.50,0.00,-5.179831,119.489555,2020-09-06 13:01:11.001000,C7CD,end#
149.51,9.16,38.70,40.90,3721.20,-5.179664,119.488991,2020-09-06 13:01:27.078000,C7CD,end#
151.15,9.60,39.30,41.20,5101.09,-5.179363,119.488647,2020-09-06 13:01:36.155000,C7CD,end#
94.67,8.31,38.30,40.50,3349.65,-5.179059,119.488266,2020-09-06 13:01:45.223000,C7CD,end#
121.27,8.94,37.60,41.30,0.00,-5.178937,119.487892,2020-09-06 13:01:52.299000,C7CD,end#
225.21,11.91,38.30,42.10,385.08,-5.178802,119.487091,2020-09-06 13:02:12.376000,C7CD,end#
245.75,14.78,38.80,41.80,3316.81,-5.178792,119.487083,2020-09-06 13:02:20.450000,C7CD,end#
257.74,17.50,38.30,41.90,15232.57,-5.178642,119.487045,2020-09-06 13:02:35.526000,C7CD,end#
